user_id,variant,primary_scenario,retention_7d
user_3390,treatment,writing,1
user_3391,control,writing,1
user_3392,treatment,general,1
user_3393,treatment,general,1
user_3394,control,writing,0
user_3395,control,writing,0
user_3396,treatment,general,0
user_3397,control,writing,1
user_3398,treatment,writing,1
user_3399,treatment,writing,0
user_3400,treatment,coding,1
user_3401,treatment,writing,1
user_3402,treatment,coding,1
user_3403,treatment,writing,0
user_3404,control,general,1
user_3405,control,coding,1
user_3406,treatment,coding,1
user_3407,treatment,writing,1
user_3408,treatment,writing,0
user_3409,control,coding,1
user_3410,treatment,general,1
user_3411,control,general,0
user_3412,treatment,writing,1
user_3413,treatment,general,1
user_3414,control,general,1
user_3415,control,writing,0
user_3416,treatment,general,1
user_3417,treatment,writing,0
user_3418,treatment,coding,1
user_3419,control,writing,1
user_3420,control,coding,0
user_3421,control,coding,1
user_3422,control,general,1
user_3423,control,general,1
user_3424,control,general,0
user_3425,treatment,writing,1
user_3426,treatment,general,1
user_3427,control,coding,0
user_3428,treatment,general,1
user_3429,treatment,general,1
user_3430,control,writing,0
user_3431,treatment,writing,1
user_3432,control,coding,0
user_3433,control,writing,0
user_3434,treatment,general,0
user_3435,control,writing,0
user_3436,control,coding,0
user_3437,control,general,0
user_3438,control,coding,1
user_3439,control,writing,0
user_3440,control,writing,0
user_3441,control,coding,1
user_3442,control,general,1
user_3443,treatment,writing,1
user_3444,treatment,writing,1
user_3445,treatment,general,1
user_3446,control,writing,0
user_3447,control,coding,0
user_3448,treatment,writing,0
user_3449,treatment,writing,0
user_3450,treatment,general,1
user_3451,control,coding,1
user_3452,treatment,general,0
user_3453,treatment,writing,0
user_3454,control,writing,1
user_3455,treatment,general,1
user_3456,control,general,0
user_3457,control,general,1
user_3458,control,coding,0
user_3459,treatment,writing,0
user_3460,treatment,general,1
user_3461,control,writing,1
user_3462,treatment,coding,0
user_3463,treatment,coding,1
user_3464,treatment,coding,0
user_3465,treatment,coding,0
user_3466,control,writing,1
user_3467,treatment,coding,0
user_3468,control,coding,0
user_3469,control,general,0
user_3470,treatment,coding,1
user_3471,control,general,1
user_3472,treatment,coding,1
user_3473,treatment,coding,1
user_3474,control,general,1
user_3475,control,coding,1
user_3476,control,writing,1
user_3477,control,writing,1
user_3478,treatment,coding,0
user_3479,treatment,writing,0
user_3480,treatment,general,1
user_3481,control,coding,0
user_3482,control,coding,1
user_3483,control,general,1
user_3484,treatment,general,0
user_3485,control,general,0
user_3486,treatment,coding,1
user_3487,control,general,1
user_3488,treatment,general,1
user_3489,treatment,writing,0
user_3490,control,writing,0
user_3491,control,coding,0
user_3492,treatment,writing,1
user_3493,treatment,writing,0
user_3494,control,general,1
user_3495,control,general,0
user_3496,treatment,writing,1
user_3497,control,writing,0
user_3498,treatment,writing,1
user_3499,treatment,coding,0
user_3500,control,coding,0
user_3501,control,coding,1
user_3502,control,writing,1
user_3503,control,writing,0
user_3504,control,coding,0
user_3505,treatment,coding,0
user_3506,treatment,writing,1
user_3507,control,general,0
user_3508,control,coding,0
user_3509,control,writing,1
user_3510,treatment,writing,1
user_3511,control,general,1
user_3512,control,writing,0
user_3513,treatment,writing,1
user_3514,treatment,coding,1
user_3515,control,coding,0
user_3516,control,general,1
user_3517,control,general,1
user_3518,treatment,writing,0
user_3519,control,coding,0
user_3520,control,general,1
user_3521,control,general,1
user_3522,treatment,general,0
user_3523,treatment,writing,1
user_3524,control,coding,0
user_3525,control,general,1
user_3526,treatment,coding,0
user_3527,treatment,general,0
user_3528,treatment,general,0
user_3529,treatment,coding,0
user_3530,treatment,coding,1
user_3531,treatment,coding,1
user_3532,treatment,writing,1
user_3533,treatment,general,1
user_3534,treatment,writing,0
user_3535,control,coding,1
user_3536,control,general,1
user_3537,control,writing,0
user_3538,treatment,general,0
user_3539,control,writing,1
user_3540,treatment,coding,1
user_3541,treatment,writing,1
user_3542,control,general,0
user_3543,treatment,general,1
user_3544,control,general,0
user_3545,control,general,1
user_3546,control,coding,1
user_3547,treatment,writing,1
user_3548,control,coding,1
user_3549,treatment,coding,1
user_3550,control,coding,1
user_3551,control,general,0
user_3552,control,general,0
user_3553,treatment,general,0
user_3554,treatment,writing,0
user_3555,treatment,general,1
user_3556,control,writing,1
user_3557,control,general,0
user_3558,treatment,general,0
user_3559,treatment,coding,1
user_3560,treatment,coding,1
user_3561,treatment,coding,1
user_3562,treatment,writing,1
user_3563,treatment,writing,0
user_3564,control,general,1
user_3565,treatment,writing,1
user_3566,control,general,1
user_3567,control,writing,0
user_3568,treatment,writing,0
user_3569,treatment,writing,0
user_3570,control,coding,1
user_3571,treatment,writing,1
user_3572,treatment,coding,1
user_3573,control,coding,1
user_3574,control,writing,0
user_3575,control,general,0
user_3576,treatment,general,1
user_3577,control,general,0
user_3578,treatment,writing,0
user_3579,control,general,0
user_3580,control,coding,1
user_3581,control,general,0
user_3582,treatment,writing,1
user_3583,treatment,general,1
user_3584,control,coding,0
user_3585,control,writing,0
user_3586,control,general,0
user_3587,treatment,writing,0
user_3588,control,writing,0
user_3589,treatment,writing,0
user_3590,control,general,0
user_3591,control,writing,1
user_3592,control,general,1
user_3593,control,coding,0
user_3594,control,general,0
user_3595,control,coding,0
user_3596,treatment,general,0
user_3597,control,writing,0
user_3598,treatment,general,0
user_3599,control,writing,1
user_3600,control,coding,1
user_3601,treatment,general,0
user_3602,control,writing,1
user_3603,treatment,coding,1
user_3604,treatment,coding,0
user_3605,control,general,1
user_3606,treatment,coding,1
user_3607,treatment,writing,1
user_3608,control,coding,0
user_3609,treatment,coding,0
user_3610,control,writing,1
user_3611,control,coding,0
user_3612,control,coding,1
user_3613,control,coding,0
user_3614,treatment,coding,1
user_3615,control,writing,0
user_3616,control,coding,1
user_3617,treatment,writing,0
user_3618,control,coding,0
user_3619,control,coding,1
user_3620,treatment,coding,1
user_3621,treatment,coding,1
user_3622,treatment,writing,0
user_3623,treatment,writing,0
user_3624,treatment,writing,0
user_3625,treatment,general,1
user_3626,treatment,coding,0
user_3627,control,coding,1
user_3628,treatment,writing,0
user_3629,treatment,general,1
user_3630,treatment,coding,1
user_3631,control,writing,1
user_3632,control,coding,0
user_3633,treatment,coding,1
user_3634,treatment,writing,1
user_3635,treatment,writing,0
user_3636,control,coding,0
user_3637,control,coding,1
user_3638,treatment,writing,1
user_3639,control,coding,0
user_3640,treatment,coding,0
user_3641,control,writing,0
user_3642,control,coding,1
user_3643,treatment,coding,1
user_3644,treatment,general,0
user_3645,treatment,writing,1
user_3646,treatment,general,0
user_3647,control,general,1
user_3648,control,general,1
user_3649,control,coding,0
user_3650,treatment,coding,1
user_3651,control,general,1
user_3652,treatment,general,0
user_3653,control,general,0
user_3654,treatment,coding,0
user_3655,treatment,general,0
user_3656,control,general,1
user_3657,treatment,writing,1
user_3658,treatment,writing,0
user_3659,control,coding,0
user_3660,treatment,writing,0
user_3661,treatment,writing,0
user_3662,treatment,writing,1
user_3663,control,coding,1
user_3664,control,writing,1
user_3665,treatment,coding,1
user_3666,control,general,0
user_3667,treatment,writing,0
user_3668,treatment,coding,1
user_3669,treatment,writing,0
user_3670,treatment,general,1
user_3671,treatment,coding,1
user_3672,control,coding,0
user_3673,treatment,coding,1
user_3674,control,general,1
user_3675,control,general,0
user_3676,treatment,general,1
user_3677,treatment,coding,1
user_3678,control,general,1
user_3679,control,writing,0
user_3680,control,general,1
user_3681,treatment,coding,0
user_3682,control,writing,1
user_3683,treatment,general,0
user_3684,treatment,writing,0
user_3685,treatment,writing,0
user_3686,control,coding,0
user_3687,treatment,writing,1
user_3688,treatment,writing,0
user_3689,treatment,coding,1
user_3690,treatment,coding,1
user_3691,treatment,coding,1
user_3692,control,writing,0
user_3693,treatment,writing,1
user_3694,treatment,writing,1
user_3695,control,coding,0
user_3696,treatment,general,1
user_3697,control,writing,1
user_3698,treatment,general,0
user_3699,control,coding,0
user_3700,control,writing,0
user_3701,treatment,general,0
user_3702,treatment,writing,1
user_3703,treatment,writing,1
user_3704,control,writing,0
user_3705,control,general,0
user_3706,control,coding,1
user_3707,treatment,writing,0
user_3708,control,coding,1
user_3709,control,coding,1
user_3710,treatment,general,1
user_3711,control,general,1
user_3712,control,coding,0
user_3713,treatment,writing,1
user_3714,control,general,0
user_3715,treatment,writing,0
user_3716,treatment,writing,1
user_3717,treatment,writing,1
user_3718,treatment,coding,1
user_3719,treatment,writing,1
user_3720,control,coding,0
user_3721,control,coding,0
user_3722,treatment,writing,0
user_3723,treatment,writing,0
user_3724,control,writing,0
user_3725,treatment,writing,0
user_3726,treatment,coding,1
user_3727,treatment,writing,0
user_3728,control,writing,0
user_3729,control,coding,1
user_3730,treatment,general,1
user_3731,treatment,general,0
user_3732,control,coding,1
user_3733,control,general,1
user_3734,treatment,coding,1
user_3735,treatment,writing,1
user_3736,control,writing,0
user_3737,control,general,1
user_3738,control,writing,1
user_3739,treatment,general,0
user_3740,control,general,1
user_3741,treatment,writing,0
user_3742,control,writing,1
user_3743,control,general,1
user_3744,control,writing,0
user_3745,control,coding,0
user_3746,treatment,writing,1
user_3747,treatment,writing,1
user_3748,control,coding,0
user_3749,treatment,writing,1
user_3750,control,writing,0
user_3751,control,general,0
user_3752,control,writing,0
user_3753,control,writing,0
user_3754,treatment,coding,1
user_3755,control,general,0
user_3756,control,general,1
user_3757,treatment,general,0
user_3758,control,writing,0
user_3759,control,general,0
user_3760,control,coding,0
user_3761,treatment,general,0
user_3762,control,coding,0
user_3763,treatment,general,1
user_3764,control,general,1
user_3765,control,coding,1
user_3766,treatment,general,1
user_3767,control,general,0
user_3768,control,general,0
user_3769,treatment,writing,1
user_3770,treatment,coding,1
user_3771,treatment,general,1
user_3772,treatment,coding,0
user_3773,treatment,coding,1
user_3774,control,coding,0
user_3775,treatment,general,1
user_3776,control,general,0
user_3777,control,coding,0
user_3778,control,writing,0
user_3779,treatment,coding,1
user_3780,treatment,writing,0
user_3781,control,coding,1
user_3782,treatment,coding,1
user_3783,treatment,coding,1
user_3784,treatment,general,0
user_3785,treatment,writing,1
user_3786,control,writing,1
user_3787,control,coding,0
user_3788,treatment,general,1
user_3789,control,general,1
user_3790,treatment,writing,1
user_3791,treatment,general,1
user_3792,control,writing,1
user_3793,control,writing,0
user_3794,control,writing,1
user_3795,treatment,general,0
user_3796,control,writing,1
user_3797,treatment,writing,1
user_3798,control,coding,1
user_3799,control,writing,0
user_3800,treatment,writing,0
user_3801,treatment,coding,1
user_3802,treatment,coding,1
user_3803,treatment,general,0
user_3804,treatment,writing,0
user_3805,treatment,general,1
user_3806,treatment,general,0
user_3807,treatment,coding,0
user_3808,control,general,0
user_3809,treatment,writing,0
user_3810,treatment,coding,1
user_3811,control,writing,1
user_3812,treatment,writing,0
user_3813,control,coding,1
user_3814,control,writing,0
user_3815,treatment,coding,1
user_3816,control,writing,1
user_3817,treatment,coding,1
user_3818,control,general,0
user_3819,control,writing,0
user_3820,control,coding,0
user_3821,treatment,writing,0
user_3822,treatment,writing,0
user_3823,control,writing,0
user_3824,control,coding,0
user_3825,treatment,general,0
user_3826,treatment,general,0
user_3827,control,general,1
user_3828,control,coding,1
user_3829,treatment,general,1
user_3830,treatment,coding,1
user_3831,treatment,writing,0
user_3832,treatment,writing,0
user_3833,treatment,general,1
user_3834,control,coding,1
user_3835,treatment,writing,1
user_3836,control,coding,1
user_3837,treatment,coding,1
user_3838,control,writing,1
user_3839,treatment,coding,0
user_3840,treatment,writing,1
user_3841,control,writing,0
user_3842,control,writing,0
user_3843,treatment,coding,1
user_3844,treatment,writing,0
user_3845,treatment,coding,0
user_3846,treatment,writing,0
user_3847,treatment,writing,0
user_3848,control,general,1
user_3849,control,general,1
user_3850,treatment,general,1
user_3851,control,coding,1
user_3852,control,coding,0
user_3853,control,writing,0
user_3854,treatment,writing,0
user_3855,control,writing,1
user_3856,treatment,writing,1
user_3857,control,coding,0
user_3858,treatment,writing,0
user_3859,control,writing,0
user_3860,treatment,general,1
user_3861,treatment,writing,0
user_3862,control,writing,0
user_3863,treatment,writing,1
user_3864,treatment,coding,1
user_3865,treatment,general,1
user_3866,treatment,writing,0
user_3867,treatment,writing,0
user_3868,treatment,general,1
user_3869,treatment,writing,1
user_3870,treatment,coding,0
user_3871,control,writing,0
user_3872,control,coding,0
user_3873,treatment,coding,0
user_3874,treatment,writing,0
user_3875,control,general,1
user_3876,control,coding,0
user_3877,control,general,1
user_3878,treatment,writing,0
user_3879,control,coding,1
user_3880,treatment,writing,1
user_3881,treatment,general,1
user_3882,control,writing,1
user_3883,treatment,writing,1
user_3884,treatment,coding,1
user_3885,treatment,writing,0
user_3886,treatment,writing,0
user_3887,control,writing,0
user_3888,control,coding,0
user_3889,treatment,general,0
user_3890,treatment,general,1
user_3891,control,writing,1
user_3892,treatment,coding,1
user_3893,control,writing,0
user_3894,treatment,general,1
user_3895,treatment,coding,1
user_3896,control,general,0
user_3897,control,general,0
user_3898,control,coding,0
user_3899,control,coding,1
user_3900,treatment,writing,1
user_3901,control,writing,0
user_3902,treatment,general,0
user_3903,control,coding,1
user_3904,control,coding,0
user_3905,treatment,writing,1
user_3906,control,general,1
user_3907,control,general,0
user_3908,control,writing,0
user_3909,control,coding,0
user_3910,treatment,writing,0
user_3911,treatment,writing,1
user_3912,control,writing,0
user_3913,control,writing,1
user_3914,control,coding,1
user_3915,treatment,writing,1
user_3916,treatment,coding,0
user_3917,treatment,writing,0
user_3918,treatment,general,1
user_3919,control,coding,1
user_3920,control,general,0
user_3921,control,writing,0
user_3922,treatment,writing,1
user_3923,control,writing,1
user_3924,treatment,coding,1
user_3925,treatment,general,0
user_3926,control,coding,1
user_3927,control,coding,0
user_3928,control,writing,0
user_3929,treatment,general,0
user_3930,treatment,writing,0
user_3931,control,coding,0
user_3932,control,writing,0
user_3933,treatment,general,0
user_3934,control,writing,0
user_3935,treatment,general,1
user_3936,treatment,general,1
user_3937,control,writing,1
user_3938,control,coding,0
user_3939,control,writing,1
user_3940,control,coding,1
user_3941,treatment,coding,1
user_3942,treatment,writing,1
user_3943,treatment,coding,0
user_3944,control,coding,1
user_3945,treatment,writing,0
user_3946,control,writing,1
user_3947,control,writing,1
user_3948,control,coding,1
user_3949,control,general,0
user_3950,control,coding,1
user_3951,control,general,0
user_3952,treatment,writing,0
user_3953,control,general,0
user_3954,treatment,writing,1
user_3955,treatment,writing,0
user_3956,control,general,1
user_3957,control,writing,1
user_3958,control,general,0
user_3959,treatment,writing,1
user_3960,control,coding,0
user_3961,treatment,coding,1
user_3962,control,writing,1
user_3963,control,writing,1
user_3964,treatment,general,0
user_3965,treatment,coding,0
user_3966,control,general,0
user_3967,treatment,writing,0
user_3968,treatment,writing,0
user_3969,treatment,general,1
user_3970,treatment,writing,0
user_3971,treatment,coding,1
user_3972,control,general,0
user_3973,control,coding,0
user_3974,treatment,coding,1
user_3975,control,coding,1
user_3976,control,general,1
user_3977,treatment,writing,1
user_3978,control,coding,0
user_3979,treatment,coding,0
user_3980,treatment,coding,0
user_3981,control,writing,0
user_3982,treatment,writing,0
user_3983,treatment,general,0
user_3984,treatment,writing,1
user_3985,treatment,general,0
user_3986,treatment,general,0
user_3987,control,general,1
user_3988,control,general,1
user_3989,treatment,general,0
user_3990,treatment,coding,1
user_3991,control,writing,1
user_3992,treatment,coding,1
user_3993,control,general,1
user_3994,treatment,writing,1
user_3995,treatment,coding,0
user_3996,treatment,coding,1
user_3997,treatment,general,1
user_3998,treatment,coding,1
user_3999,treatment,coding,1
user_4000,treatment,coding,1
user_4001,control,coding,1
user_4002,control,coding,1
user_4003,control,general,0
user_4004,treatment,general,1
user_4005,treatment,coding,0
user_4006,treatment,general,1
user_4007,treatment,general,0
user_4008,treatment,writing,1
user_4009,treatment,coding,0
user_4010,treatment,general,1
user_4011,control,general,1
user_4012,treatment,coding,1
user_4013,control,writing,1
user_4014,control,coding,0
user_4015,treatment,writing,0
user_4016,treatment,coding,0
user_4017,control,coding,0
user_4018,control,coding,1
user_4019,treatment,coding,0
user_4020,treatment,writing,1
user_4021,control,writing,1
user_4022,treatment,general,1
user_4023,treatment,coding,0
user_4024,treatment,writing,0
user_4025,control,writing,0
user_4026,control,writing,1
user_4027,control,coding,0
user_4028,treatment,general,0
user_4029,treatment,writing,0
user_4030,control,coding,1
user_4031,control,writing,1
user_4032,control,writing,0
user_4033,treatment,general,0
user_4034,control,writing,1
user_4035,control,writing,0
user_4036,treatment,coding,1
user_4037,treatment,coding,1
user_4038,treatment,general,1
user_4039,control,coding,0
user_4040,treatment,coding,0
user_4041,treatment,general,0
user_4042,control,writing,1
user_4043,treatment,general,0
user_4044,control,coding,1
user_4045,control,general,0
user_4046,treatment,writing,0
user_4047,treatment,general,1
user_4048,treatment,coding,0
user_4049,treatment,coding,1
user_4050,treatment,general,1
user_4051,treatment,writing,0
user_4052,control,general,0
user_4053,control,writing,0
user_4054,treatment,writing,1
user_4055,control,general,0
user_4056,treatment,writing,0
user_4057,control,coding,0
user_4058,control,general,1
user_4059,control,writing,1
user_4060,treatment,coding,1
user_4061,control,general,1
user_4062,treatment,coding,1
user_4063,control,coding,1
user_4064,control,coding,0
user_4065,control,writing,1
user_4066,control,general,1
user_4067,control,general,1
user_4068,treatment,writing,0
user_4069,treatment,general,1
user_4070,control,coding,1
user_4071,control,general,0
user_4072,control,writing,1
user_4073,control,coding,1
user_4074,treatment,writing,1
user_4075,control,coding,0
user_4076,treatment,coding,0
user_4077,control,general,1
user_4078,treatment,coding,0
user_4079,control,writing,0
user_4080,control,general,0
user_4081,treatment,writing,0
user_4082,control,coding,0
user_4083,control,writing,1
user_4084,control,writing,1
user_4085,treatment,coding,1
user_4086,control,general,1
user_4087,control,writing,0
user_4088,treatment,coding,1
user_4089,treatment,general,1
user_4090,treatment,general,1
user_4091,control,general,1
user_4092,control,writing,0
user_4093,control,writing,1
user_4094,treatment,writing,0
user_4095,control,general,1
user_4096,control,writing,0
user_4097,treatment,coding,1
user_4098,treatment,writing,0
user_4099,treatment,writing,0
user_4100,treatment,general,1
user_4101,treatment,writing,1
user_4102,control,coding,1
user_4103,treatment,general,0
user_4104,control,coding,1
user_4105,control,general,0
user_4106,treatment,general,1
user_4107,treatment,writing,1
user_4108,treatment,coding,0
user_4109,control,general,1
user_4110,treatment,writing,1
user_4111,treatment,general,1
user_4112,treatment,general,1
user_4113,treatment,general,1
user_4114,treatment,general,1
user_4115,control,general,0
user_4116,control,general,0
user_4117,control,writing,1
user_4118,treatment,general,0
user_4119,treatment,coding,0
user_4120,treatment,writing,1
user_4121,control,coding,0
user_4122,treatment,general,1
user_4123,treatment,coding,0
user_4124,treatment,general,1
user_4125,control,general,0
user_4126,treatment,writing,0
user_4127,control,writing,0
user_4128,treatment,general,1
user_4129,control,writing,0
user_4130,control,coding,1
user_4131,control,writing,1
user_4132,treatment,writing,0
user_4133,treatment,coding,1
user_4134,control,writing,0
user_4135,control,general,0
user_4136,treatment,coding,0
user_4137,treatment,general,0
user_4138,control,coding,1
user_4139,treatment,general,1
user_4140,treatment,general,0
user_4141,treatment,writing,1
user_4142,treatment,general,1
user_4143,control,writing,1
user_4144,treatment,coding,1
user_4145,treatment,general,0
user_4146,control,general,1
user_4147,control,coding,0
user_4148,treatment,coding,0
user_4149,treatment,general,1
user_4150,treatment,coding,1
user_4151,treatment,writing,1
user_4152,control,coding,1
user_4153,control,coding,0
user_4154,control,general,0
user_4155,treatment,writing,0
user_4156,treatment,coding,1
user_4157,treatment,writing,1
user_4158,treatment,writing,1
user_4159,control,writing,1
user_4160,control,general,0
user_4161,treatment,coding,1
user_4162,control,general,0
user_4163,treatment,coding,0
user_4164,treatment,coding,0
user_4165,control,general,1
user_4166,treatment,writing,0
user_4167,treatment,writing,0
user_4168,control,coding,0
user_4169,treatment,general,0
user_4170,treatment,writing,0
user_4171,control,writing,0
user_4172,treatment,coding,1
user_4173,control,coding,1
user_4174,treatment,general,1
user_4175,control,coding,1
user_4176,control,writing,1
user_4177,control,writing,1
user_4178,treatment,writing,0
user_4179,control,writing,0
user_4180,control,general,0
user_4181,control,general,0
user_4182,control,coding,0
user_4183,control,coding,1
user_4184,treatment,coding,1
user_4185,treatment,general,0
user_4186,treatment,writing,0
user_4187,treatment,coding,1
user_4188,treatment,writing,1
user_4189,treatment,coding,0
user_4190,treatment,coding,0
user_4191,control,coding,1
user_4192,treatment,coding,0
user_4193,control,coding,0
user_4194,control,writing,1
user_4195,treatment,coding,1
user_4196,control,writing,0
user_4197,control,general,0
user_4198,control,coding,0
user_4199,control,writing,0
user_4200,treatment,general,1
user_4201,treatment,general,1
user_4202,treatment,general,0
user_4203,treatment,writing,0
user_4204,treatment,coding,0
user_4205,treatment,coding,1
user_4206,treatment,writing,1
user_4207,treatment,coding,0
user_4208,treatment,writing,1
user_4209,treatment,coding,0
user_4210,control,general,0
user_4211,treatment,coding,0
user_4212,control,writing,1
user_4213,control,writing,1
user_4214,control,general,1
user_4215,control,writing,0
user_4216,treatment,coding,0
user_4217,control,coding,0
user_4218,treatment,general,0
user_4219,treatment,writing,0
user_4220,control,general,1
user_4221,treatment,coding,1
user_4222,control,general,0
user_4223,control,writing,1
user_4224,treatment,general,0
user_4225,treatment,writing,1
user_4226,control,writing,0
user_4227,treatment,coding,1
user_4228,treatment,coding,0
user_4229,treatment,coding,0
user_4230,control,writing,1
user_4231,control,general,0
user_4232,treatment,writing,1
user_4233,treatment,coding,1
user_4234,treatment,coding,1
user_4235,treatment,general,1
user_4236,treatment,coding,1
user_4237,control,coding,1
user_4238,treatment,coding,1
user_4239,control,general,0
user_4240,treatment,writing,0
user_4241,control,coding,0
user_4242,treatment,general,0
user_4243,control,coding,0
user_4244,treatment,general,1
user_4245,control,coding,1
user_4246,control,general,1
user_4247,control,coding,1
user_4248,control,writing,1
user_4249,control,coding,1
user_4250,control,general,1
user_4251,treatment,coding,0
user_4252,control,writing,1
user_4253,treatment,coding,1
user_4254,treatment,general,0
user_4255,treatment,general,1
user_4256,treatment,writing,0
user_4257,treatment,general,1
user_4258,control,coding,0
user_4259,control,coding,1
user_4260,control,coding,1
user_4261,treatment,general,0
user_4262,control,coding,1
user_4263,control,coding,0
user_4264,control,coding,0
user_4265,control,writing,1
user_4266,control,general,1
user_4267,treatment,general,1
user_4268,control,general,1
user_4269,treatment,writing,0
user_4270,treatment,general,1
user_4271,treatment,writing,0
user_4272,treatment,writing,0
user_4273,treatment,general,0
user_4274,control,coding,1
user_4275,control,coding,0
user_4276,control,general,1
user_4277,treatment,general,0
user_4278,control,writing,0
user_4279,control,general,0
user_4280,treatment,writing,1
user_4281,treatment,general,0
user_4282,treatment,coding,0
user_4283,treatment,coding,1
user_4284,control,general,1
user_4285,treatment,writing,0
user_4286,treatment,coding,1
user_4287,control,writing,1
user_4288,control,general,0
user_4289,treatment,general,1
user_4290,control,coding,0
user_4291,treatment,general,1
user_4292,treatment,coding,0
user_4293,control,writing,0
user_4294,control,coding,0
user_4295,treatment,coding,1
user_4296,treatment,writing,0
user_4297,treatment,coding,1
user_4298,control,coding,0
user_4299,treatment,general,0
user_4300,treatment,writing,0
user_4301,treatment,coding,1
user_4302,treatment,writing,1
user_4303,treatment,writing,1
user_4304,control,coding,0
user_4305,treatment,general,0
user_4306,treatment,writing,0
user_4307,treatment,coding,0
user_4308,treatment,writing,1
user_4309,control,general,1
user_4310,control,general,1
user_4311,control,general,0
user_4312,treatment,coding,1
user_4313,treatment,coding,1
user_4314,control,general,0
user_4315,control,coding,0
user_4316,control,general,0
user_4317,treatment,coding,1
user_4318,treatment,general,0
user_4319,control,writing,1
user_4320,control,general,0
user_4321,control,general,0
user_4322,treatment,coding,0
user_4323,treatment,coding,1
user_4324,treatment,coding,1
user_4325,control,coding,1
user_4326,control,coding,1
user_4327,treatment,coding,1
user_4328,control,writing,1
user_4329,treatment,general,1
user_4330,control,general,1
user_4331,control,general,0
user_4332,control,writing,0
user_4333,control,general,0
user_4334,treatment,writing,1
user_4335,control,writing,0
user_4336,treatment,writing,0
user_4337,treatment,general,1
user_4338,treatment,writing,1
user_4339,control,general,1
user_4340,treatment,general,0
user_4341,treatment,coding,1
user_4342,treatment,coding,1
user_4343,control,writing,0
user_4344,control,writing,1
user_4345,treatment,general,1
user_4346,control,writing,0
user_4347,treatment,writing,0
user_4348,treatment,general,1
user_4349,control,writing,0
user_4350,treatment,writing,0
user_4351,control,general,0
user_4352,control,general,1
user_4353,treatment,coding,1
user_4354,control,general,0
user_4355,control,coding,0
user_4356,treatment,writing,1
user_4357,treatment,general,1
user_4358,control,general,1
user_4359,control,general,1
user_4360,treatment,writing,1
user_4361,control,coding,0
user_4362,control,writing,0
user_4363,control,writing,0
user_4364,control,general,1
user_4365,control,coding,0
user_4366,control,writing,1
user_4367,control,general,1
user_4368,treatment,writing,0
user_4369,treatment,writing,0
user_4370,treatment,general,0
user_4371,treatment,general,1
user_4372,treatment,coding,1
user_4373,control,writing,1
user_4374,control,general,0
user_4375,control,general,1
user_4376,control,coding,1
user_4377,treatment,coding,0
user_4378,control,general,0
user_4379,control,coding,0
user_4380,treatment,general,0
user_4381,control,writing,0
user_4382,control,coding,0
user_4383,treatment,writing,0
user_4384,control,writing,0
user_4385,control,writing,0
user_4386,control,general,1
user_4387,control,writing,0
user_4388,control,writing,0
user_4389,treatment,writing,1
user_4390,treatment,general,0
user_4391,treatment,writing,0
user_4392,treatment,writing,0
user_4393,treatment,coding,1
user_4394,treatment,general,0
user_4395,control,writing,1
user_4396,treatment,coding,1
user_4397,treatment,general,1
user_4398,control,general,1
user_4399,control,general,0
user_4400,treatment,general,0
user_4401,control,general,1
user_4402,treatment,general,0
user_4403,control,writing,0
user_4404,treatment,writing,0
user_4405,control,writing,1
user_4406,control,writing,1
user_4407,treatment,coding,0
user_4408,treatment,writing,0
user_4409,treatment,general,1
user_4410,treatment,writing,0
user_4411,treatment,writing,0
user_4412,control,general,1
user_4413,treatment,writing,0
user_4414,treatment,writing,1
user_4415,control,writing,1
user_4416,control,coding,1
user_4417,treatment,writing,0
user_4418,control,general,1
user_4419,control,general,0
user_4420,treatment,writing,0
user_4421,control,writing,0
user_4422,control,writing,0
user_4423,treatment,general,1
user_4424,treatment,general,1
user_4425,control,coding,1
user_4426,control,coding,0
user_4427,treatment,coding,0
user_4428,control,general,1
user_4429,control,coding,0
user_4430,control,writing,1
user_4431,treatment,writing,0
user_4432,control,general,0
user_4433,control,coding,0
user_4434,treatment,writing,1
user_4435,control,general,0
user_4436,control,coding,1
user_4437,treatment,writing,0
user_4438,treatment,coding,0
user_4439,treatment,general,1
user_4440,treatment,coding,0
user_4441,control,general,1
user_4442,control,coding,1
user_4443,treatment,writing,1
user_4444,treatment,general,0
user_4445,control,general,0
user_4446,treatment,general,1
user_4447,control,coding,0
user_4448,treatment,coding,1
user_4449,control,writing,0
user_4450,treatment,general,1
user_4451,treatment,general,1
user_4452,control,coding,1
user_4453,treatment,coding,1
user_4454,control,writing,1
user_4455,control,writing,0
user_4456,control,coding,1
user_4457,control,general,1
user_4458,control,writing,0
user_4459,treatment,coding,1
user_4460,treatment,coding,1
user_4461,control,general,0
user_4462,treatment,coding,0
user_4463,control,coding,1
user_4464,treatment,writing,0
user_4465,treatment,coding,1
user_4466,treatment,coding,1
user_4467,treatment,writing,0
user_4468,control,general,1
user_4469,control,general,0
user_4470,treatment,writing,0
user_4471,treatment,writing,0
user_4472,control,general,0
user_4473,treatment,general,0
user_4474,control,general,0
user_4475,control,general,1
user_4476,control,general,1
user_4477,treatment,writing,0
user_4478,control,coding,0
user_4479,treatment,general,0
user_4480,control,general,1
user_4481,treatment,coding,0
user_4482,treatment,coding,1
user_4483,treatment,coding,0
user_4484,control,coding,0
user_4485,control,coding,1
user_4486,treatment,coding,0
user_4487,treatment,writing,0
